Category,TypeProduct_Desc,STYLE,Retail_SubClass_Desc,Style_Estimated_Cost,Gender_Desc,Country_Cd,eaFabricCost,eaCMCost,eaTrimCost,eaArtCost,eaWashCost,eaOtherCost,eaFOB,LandingCosts,All.empty,Selling Season,Yesr,Month,Made Year,Minimum Wage (USD)
_APPAREL,WOVEN,Tops,LS,95.3925146,,BD,38.43,22.05,9.45,0,1.68,1.89,73.5,NA,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,79.74887999,,BD,26.67,22.05,9.45,0,1.68,2.1,61.95,NA,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,79.74421594,,BD,26.67,22.05,9.45,0,1.68,2.1,61.95,NA,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,79.74911043,,BD,26.67,22.05,9.45,0,1.68,2.1,61.95,NA,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,79.6026,Boy,BD,26.67,22.05,9.45,0,1.68,2.1,61.95,17.6526,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,79.5963,Boy,BD,26.67,22.05,9.45,0,1.68,2.1,61.95,17.6463,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,79.4787,Boy,BD,26.67,22.05,9.45,0,1.68,2.1,61.95,17.5287,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,95.3925,Boy,BD,38.43,22.05,9.45,0,1.68,1.89,73.5,21.8925,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,107.4612,Boy,BD,47.88,22.05,9.45,0,1.68,1.89,82.95,24.5112,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,95.7369,Boy,BD,41.58,22.05,9.45,0,1.68,1.89,76.65,19.0869,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,LS,64.218,Girl,VN,21.42,22.26,4.62,0,2.1,0,50.4,13.818,No,Fall,2015,4,2014,90.1968
_APPAREL,WOVEN,Tops,LS,115.5063,Boy,BD,57.54,22.47,6.3,0,1.68,1.26,89.25,26.2563,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,111.2601,Girl,ID,35.7,22.47,8.4,21.63,0,2.1,81.48,29.7801,No,Fall,2016,4,2015,207.9
_APPAREL,KNIT,Tops,Fleece,83.6283,Boy,CN,30.45,23.1,4.2,6.3,2.1,2.1,68.25,15.3783,No,Fall,2015,4,2014,290.75478
_APPAREL,WOVEN,Tops,LS,92.7108,Boy,BD,39.06,23.1,6.3,0,1.68,1.26,71.4,21.3108,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,95.6613,Boy,BD,41.37,23.1,6.3,0,1.68,1.26,73.71,21.9513,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,96.7344,Boy,BD,40.11,23.1,6.3,0,1.68,3.36,74.55,22.1844,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Tops,LS,92.6898,Boy,BD,37.8,23.1,8.4,0,1.68,1.47,72.45,20.2398,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,P/O,113.064,Girl,KH,42.21,23.1,5.46,0,0,10.5,79.8,33.264,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,P/O,113.064,Girl,KH,40.53,23.1,5.46,0,0,10.5,79.8,33.264,No,Fall,2016,4,2015,
_APPAREL,WOVEN,Tops,LS,106.1612894,,ID,42,24.15,5.25,0,2.1,4.2,77.7,NA,No,Fall,2016,4,2015,207.9
_APPAREL,KNIT,Tops,Fleece,117.8792848,,BD,60.9,25.2,5.25,0,1.05,0,92.4,NA,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,LS,88.956,Boy,VN,29.61,25.2,9.66,0,1.89,2.1,68.46,20.496,No,Fall,2016,4,2015,100.85865
_APPAREL,WOVEN,Tops,LS,92.3811,Boy,BD,31.5,25.83,9.24,0,1.47,5.88,73.92,18.4611,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,LS,55.1187,Boy,IN,51.03,26.25,8.82,0,2.1,0,43.26,11.8587,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Fleece,111.1529743,,IN,51.03,26.25,8.82,0,2.1,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,WOVEN,Tops,LS,93.3156,Girl,VN,25.83,27.3,3.78,8.4,2.1,1.47,68.88,24.4356,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,LS,55.1187,Boy,IN,35.91,27.93,4.2,0,1.68,0,43.26,11.8587,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,LS,90.2916,Boy,IN,35.91,27.93,4.2,0,1.68,0,69.72,20.5716,No,Fall,2016,4,2015,
_APPAREL,WOVEN,Tops,SS,76.12921296,,ID,20.79,28.35,6.3,0,2.1,3.15,60.69,NA,No,Fall,2016,4,2015,207.9
_APPAREL,WOVEN,Tops,LS,108.9102,Girl,IN,37.8,28.35,9.24,0,2.1,2.31,79.8,29.1102,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,LS,44.6607,Boy,IN,30.87,28.35,4.2,0,2.1,0,34.86,9.8007,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,SS,40.74,Boy,IN,30.87,28.35,4.2,0,2.1,0,31.71,9.03,No,Fall,2016,4,2015,
_APPAREL,WOVEN,Tops,LS,98.0742,Boy,BD,40.74,28.98,3.15,0,1.47,1.26,75.6,22.4742,No,Fall,2015,4,2014,68.37
_APPAREL,KNIT,Tops,LS,103.3095,Girl,ID,30.66,29.4,3.78,6.3,2.1,9.66,81.9,21.4095,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Velour,94.2543,Girl,CN,31.5,29.4,6.3,6.3,2.1,2.1,77.7,16.5543,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Fleece,111.0332838,,CN,34.44,29.4,16.8,4.2,0.21,4.2,89.25,NA,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,LS,42.1428,Girl,IN,31.5,29.4,4.2,10.5,2.1,0,32.97,9.1728,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,LS,100.5669,,IN,31.5,29.4,4.2,10.5,2.1,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,LS,119.4648,Boy,VN,54.6,29.4,6.3,0,2.1,0,92.4,27.0648,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,LS,97.4757,Boy,VN,29.4,29.4,5.67,0,2.1,8.61,75.18,22.2957,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,LS,147.6237,Boy,VN,63,29.4,7.35,0,2.1,12.6,114.45,33.1737,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,LS,55.1187,Boy,IN,47.46,30.66,4.2,0,1.68,0,43.26,11.8587,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,LS,108.5279874,,IN,47.46,30.66,4.2,0,1.68,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Polar,130.9203,Boy,CN,50.4,31.5,8.4,0,2.1,2.1,94.5,36.4203,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Polar,113.2614,Boy,CN,39.9,31.5,8.4,0,2.1,2.1,84,29.2614,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Fleece,103.194,Boy,CN,44.1,31.5,10.5,0,2.1,2.1,90.3,12.894,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Fleece,116.4051,Boy,KH,53.34,31.5,6.3,0,2.1,2.1,95.34,21.0651,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Fleece,120.3048103,,CN,49.14,31.5,0,10.5,0.21,4.2,95.55,NA,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Fleece,115.962,Boy,CN,37.8,31.5,12.6,0,2.1,0,84,31.962,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Velour,105.4662,Boy,CN,34.23,31.5,12.6,0,0,2.1,80.43,25.0362,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Velour,105.4662,Girl,CN,34.23,31.5,12.6,0,0,2.1,80.43,25.0362,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Velour,105.4662,Uni,CN,34.23,31.5,12.6,0,0,2.1,80.43,25.0362,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,P/O,107.3982,Boy,VN,46.2,31.5,3.15,0,2.1,0,82.95,24.4482,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Full-zip,117.747,Boy,VN,31.08,31.5,18.9,0,2.1,0,83.58,34.167,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Half-zip,129.822,Boy,CN,51.03,32.13,8.61,0,0,0,91.77,38.052,No,Fall,2016,4,2015,327.69884
_APPAREL,WOVEN,Tops,SS,88.0089,Girl,ID,25.2,32.55,6.3,0,2.1,4.2,70.35,17.6589,No,Fall,2016,4,2015,207.9
_APPAREL,KNIT,Tops,Full-zip,167.6094,Boy,KH,60.06,32.55,23.52,5.88,1.05,7.35,130.2,37.4094,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,P/O,173.922,Girl,KH,61.95,32.55,13.65,0,0,16.8,123.27,50.652,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,P/O,173.922,Girl,KH,60.27,32.55,13.65,0,0,16.8,123.27,50.652,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Fleece,141.4266,Boy,KH,73.5,33.6,4.2,0,2.1,2.1,115.5,25.9266,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Fleece,142.1049,Boy,CN,63,33.6,12.6,0,2.1,2.1,113.4,28.7049,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Full-zip,177.5235,Girl,VN,86.1,33.6,14.7,0,2.1,NA,136.5,41.0235,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Full-zip,107.4255,Boy,CN,38.85,33.81,11.76,0,0,0,84.42,23.0055,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Full-zip,102.3666,Boy,CN,34.65,33.81,11.76,0,0,0,80.22,22.1466,No,Fall,2016,4,2015,327.69884
_APPAREL,WOVEN,Tops,LS,138.7764,Boy,BD,56.49,35.7,9.87,0,2.1,5.04,109.2,29.5764,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,Velour,96.75328715,,CN,31.5,35.7,8.4,0,2.1,NA,77.7,NA,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Full-zip,201.4425,Boy,VN,97.65,37.8,17.85,0,2.1,2.1,157.5,43.9425,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,LSBS,65.95472407,,CN,31.71,38.22,10.71,0,3.15,0,83.79,NA,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Fleece,116.4051,Boy,KH,47.04,39.9,6.3,0,2.1,0,95.34,21.0651,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Fleece,171.5384849,,VN,73.08,39.9,10.5,0,1.26,6.93,131.67,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Fleece,171.5384959,,VN,73.08,39.9,10.5,0,1.26,6.93,131.67,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Fleece,137.4593749,,CN,48.3,42,10.5,6.3,2.1,NA,109.2,NA,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Fleece,141.7625949,,CN,48.3,42,14.7,6.3,2.1,NA,113.4,NA,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Fleece,121.3569,Girl,CN,40.95,42,12.6,0,0,2.1,97.65,23.7069,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Full-zip,162.6324,Boy,VN,63.42,42,22.26,0,2.1,0,129.78,32.8524,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Full-zip,180.3396,Boy,VN,77.91,42,22.26,0,2.31,0,144.48,35.8596,No,Fall,2016,4,2015,100.85865
_APPAREL,WOVEN,Tops,LS,181.6353,Girl,BD,57.12,43.26,13.23,17.43,12.6,2.31,145.95,35.6853,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,Fleece,150.8703,Boy,CN,52.5,48.3,10.5,7.35,2.1,0,120.75,30.1203,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Tops,Fleece,142.5177621,,VN,52.29,52.5,3.15,0,1.26,4.62,113.82,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Fleece,142.5151133,,VN,52.29,52.5,3.15,0,1.26,4.62,113.82,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,WOVEN,Tops,LS,214.4079,Boy,BD,91.77,62.16,4.2,0,4.2,4.62,166.95,47.4579,No,Fall,2015,4,2014,68.37
ACCESSORIES,COLD WEATHER,Weather,Other,64.743,Girl,CN,6.3,33.6,5.25,6.3,5.25,5.25,52.5,12.243,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Bottoms,Leggings/Bike,55.6689,Girl,VN,25.2,9.03,5.25,0,2.1,2.52,44.1,11.5689,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Tops,Active Top,154.5642,Boy,IN,64.05,9.24,20.16,30.24,0.84,3.57,128.1,26.4642,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Knit Top,72.4101,Girl,ID,22.89,9.24,0.63,20.79,2.1,0,55.65,16.7601,No,Fall,2015,4,2014,
_APPAREL,KNIT,Skorts,Knit,61.3074,,VN,37.59,10.08,2.52,0,1.26,0,51.45,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Skorts,Knit,61.30740149,,VN,37.59,10.08,2.52,0,1.26,0,51.45,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Knit Top,63.3087,Girl,ID,18.48,10.29,0,18.9,2.1,0,49.77,13.5387,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Basic Tee,46.80821956,,IN,15.96,10.29,2.1,7.14,1.26,0,36.75,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Tee,46.80721475,,IN,15.96,10.29,2.1,7.14,1.26,0,36.75,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Tee,46.81113635,,IN,15.96,10.29,2.1,7.14,1.26,0,36.75,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,65.8917,Boy,IN,21.84,10.5,4.83,11.55,1.05,2.31,52.08,13.8117,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Graphics,69.0144,Boy,IN,23.52,10.5,4.83,13.02,1.05,1.68,54.6,14.4144,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Graphic Top,77.3535,Boy,BD,32.55,10.5,4.2,10.5,1.05,2.1,60.9,16.4535,No,Fall,2015,4,2014,68.37
_APPAREL,KNIT,Tops,Active Top,121.0167,Boy,VN,66.57,10.5,6.3,8.4,2.1,2.1,95.97,25.0467,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Tops,Graphic Top,85.008,Boy,IN,28.35,10.5,4.83,16.8,1.47,5.25,67.2,17.808,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Graphic Top,72.1245,Boy,BD,29.4,10.5,4.2,10.5,1.05,1.05,56.7,15.4245,No,Fall,2015,4,2014,68.37
_APPAREL,KNIT,Bottoms,Leggings/Bike,61.3473,None,VN,27.72,10.5,6.3,0,2.1,2.1,48.72,12.6273,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Bottoms,Leggings/Bike,59.283,Girl,VN,26.04,10.5,6.3,0,2.1,2.1,47.04,12.243,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Bottoms,Leggings/Bike,65.7342,None,VN,31.92,10.5,5.67,0,2.1,2.1,52.29,13.4442,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Bottoms,Leggings/Bike,64.4448,None,VN,30.87,10.5,5.67,0,2.1,2.1,51.24,13.2048,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Bottoms,Knit Pant,64.1865,None,VN,27.3,10.5,9.03,0,0,4.2,51.03,13.1565,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Pants,Leggings,49.014,Girl,CN,18.9,10.5,6.3,0,2.1,2.1,39.9,9.114,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Pants,Knit,68.5734,Girl,VN,33.6,10.5,5.25,0,2.1,3.15,54.6,13.9734,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Pants,Knit,54.0414,Uni,CN,27.3,10.5,2.1,0,2.1,2.1,44.1,9.9414,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Pants,Knit,46.5003,Uni,CN,21,10.5,2.1,0,2.1,2.1,37.8,8.7003,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Knit Top,69.23856192,,BD,36.75,10.5,4.2,NA,2.1,2.1,54.6,NA,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,Knit Top,69.24202641,,BD,36.75,10.5,4.2,NA,2.1,2.1,54.6,NA,No,Fall,2016,4,2015,67.84
_APPAREL,WOVEN,Bottoms,Active Pants,111.9981093,,BD,36.75,10.5,4.2,NA,2.1,2.1,55.65,NA,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,Knit Top,70.5761398,,BD,36.75,10.5,4.2,NA,2.1,2.1,55.65,NA,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,Graphics,66.5973,Boy,BD,28.35,10.5,4.2,5.25,2.1,2.1,52.5,14.0973,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Pants,Knit,57.3888,,BD,17.85,10.5,3.15,8.61,1.05,3.99,45.15,NA,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Pants,Knit,57.38879607,,BD,17.85,10.5,3.15,8.61,1.05,3.99,45.15,NA,No,Fall,2016,4,2015,67.84
_APPAREL,KNIT,Tops,Knit Top,81.79500407,,ID,28.98,10.5,4.2,15.75,2.1,1.47,63,NA,No,Fall,2016,4,2015,207.9
_APPAREL,KNIT,Tops,Graphic Top,73.1598,Boy,IN,30.24,10.5,3.57,9.87,1.47,2.1,57.75,15.4098,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,66.3285,Boy,IN,23.31,10.5,3.57,11.55,1.47,2.1,52.5,13.8285,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,66.3243,Boy,IN,23.52,10.5,3.57,11.34,1.47,2.1,52.5,13.8243,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphic Top,74.466,Boy,IN,30.24,10.5,3.57,10.5,1.47,2.52,58.8,15.666,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphic Top,74.9889,Boy,IN,32.55,10.5,3.57,9.45,1.47,1.68,59.22,15.7689,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Knit Top,69.73890183,,KH,21,10.5,10.5,11.55,2.1,NA,55.65,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Knit Top,68.30669118,,VN,31.29,10.5,4.2,0,2.1,4.2,52.29,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,60.37709828,,VN,20.58,10.5,10.5,0,2.1,4.2,47.88,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,90.57510901,,VN,51.45,10.5,8.4,0,0,2.1,72.45,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,90.31680332,,VN,47.04,10.5,8.4,0,2.1,4.2,72.24,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Basic Top,61.60350563,,VN,15.75,10.5,9.45,10.5,2.1,0,48.3,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Leggings/Bike,42.76440611,,VN,13.65,10.5,7.35,0,2.1,0,33.6,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Knit Top,74.73900607,,VN,37.8,10.5,6.3,0,2.1,2.1,58.8,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,65.7972004,,VN,24.99,10.5,10.5,0,0,5.67,51.66,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,90.57509973,,VN,52.29,10.5,7.56,0,0,2.1,72.45,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,90.5751,Girl,VN,52.29,10.5,7.56,0,0,2.1,72.45,18.1251,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,60.3771,Girl,VN,20.58,10.5,10.5,0,0.63,5.67,47.88,12.4971,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,90.5751,Girl,VN,52.29,10.5,7.56,0,2.1,0,72.45,18.1251,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Leggings/Bike,45.3453,Girl,VN,16.8,10.5,8.4,0,0,0,35.7,9.6453,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,71.7339,Girl,VN,36.96,10.5,7.56,0,0.63,1.47,57.12,14.6139,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Knit Pant,71.7339,Girl,VN,29.82,10.5,10.5,0,0.63,5.67,57.12,14.6139,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Dresses,Knit,77.25690693,,VN,49.56,10.5,3.36,0,0,0,63.42,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Dresses,Knit,77.25689754,,VN,49.56,10.5,3.36,0,0,0,63.42,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Pants,Leggings,51.7986,Girl,VN,15.33,10.5,7.14,0,1.26,6.72,40.95,10.8486,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Dresses,Knit,64.0815,Girl,ID,27.93,11.13,3.78,1.05,2.1,6.51,52.5,11.5815,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Graphics,52.81972469,,IN,16.8,11.13,3.78,9.03,0.84,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,52.03730047,,IN,16.8,11.13,3.78,8.4,0.84,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Knit Top,63.3087,Girl,ID,20.37,11.34,0,15.96,2.1,0,49.77,13.5387,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Knit Cardigans,179.1384,,ID,63,11.34,0,63.21,2.1,0,139.65,NA,No,Fall,2016,4,2015,207.9
_APPAREL,KNIT,Tops,Basic Top,53.1615,None,ID,18.27,11.55,0,7.35,1.68,5.25,44.1,9.0615,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Knit Top,51.6873,None,VN,17.01,11.55,4.2,4.2,2.1,1.47,40.53,11.1573,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Tops,Graphic Top,74.55,Boy,ID,25.2,11.55,8.4,12.6,1.05,0,58.8,15.75,No,Fall,2015,4,2014,
_APPAREL,KNIT,Pants,Leggings,43.9866,Girl,CN,15.75,11.55,4.2,0,2.1,2.1,35.7,8.2866,No,Fall,2015,4,2014,290.75478
_APPAREL,KNIT,Tops,Knit Top,103.3095,Girl,ID,24.15,11.55,4.2,37.8,2.1,2.1,81.9,21.4095,No,Fall,2016,4,2015,207.9
_APPAREL,KNIT,Tops,Active Top,99.1284,Boy,VN,39.9,11.55,4.2,18.9,2.1,2.1,78.75,20.3784,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Knit Top,73.4328,Boy,VN,37.8,11.55,4.2,0,2.1,2.1,57.75,15.6828,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Tops,Knit Top,53.5836,Boy,VN,22.05,11.55,4.2,0,2.1,2.1,42,11.5836,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Bottoms,Leggings/Bike,47.9262,Girl,VN,17.85,11.55,8.4,0,0,0,37.8,10.1262,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Pants,Leggings,50.50710666,,VN,14.7,11.55,2.52,0,1.26,9.87,39.9,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,KNIT,Pants,Leggings,51.5403,,VN,18.9,11.55,2.52,0,1.26,6.51,40.74,NA,No,Fall,2016,4,2015,100.85865
_APPAREL,WOVEN,Dresses,Woven,109.326,Girl,IN,24.15,11.76,3.78,8.61,1.05,0,87.15,22.176,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphic Top,63.74759297,,IN,21,11.76,3.78,12.6,1.05,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphic Top,62.7017953,,IN,24.15,11.76,3.78,8.61,1.05,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Knit Top,74.0628,None,VN,42.21,12.18,2.1,0,2.1,0,58.59,15.4728,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Pants,Knit,42.6384,Girl,CN,11.76,12.18,7.56,0,2.1,0,33.6,9.0384,No,Fall,2016,4,2015,327.69884
_APPAREL,KNIT,Bottoms,Leggings/Bike,42.03780132,,IN,22.05,12.39,3.78,15.33,1.05,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,69.0171476,,IN,22.05,12.39,3.78,15.33,1.05,0,NA,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Top,54.8583012,,IN,18.27,12.39,2.1,9.03,1.26,0,43.05,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Top,54.85829912,,IN,18.27,12.39,2.1,9.03,1.26,0,43.05,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Top,54.85829208,,IN,18.27,12.39,2.1,9.03,1.26,0,43.05,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Top,54.85829462,,IN,18.27,12.39,2.1,9.03,1.26,0,43.05,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Basic Top,54.85829727,,IN,18.27,12.39,2.1,9.03,1.26,0,43.05,NA,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,57.7395,Boy,IN,21,12.39,3.78,7.35,1.05,0,45.57,12.1695,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Graphics,57.7353,Boy,IN,21,12.39,3.78,7.35,1.05,0,45.57,12.1653,No,Fall,2016,4,2015,
_APPAREL,KNIT,Tops,Knit Top,56.7819,Boy,ID,25.2,12.6,5.25,0,1.05,0.63,44.73,12.0519,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Polo/Rugby,128.3373,Boy,VN,76.65,12.6,8.4,0,2.1,2.1,101.85,26.4873,No,Fall,2015,4,2014,90.1968
_APPAREL,KNIT,Tops,Graphic Top,100.695,Boy,IN,45.15,12.6,4.83,11.55,2.1,3.57,79.8,20.895,No,Fall,2015,4,2014,
_APPAREL,KNIT,Tops,Graphic Top,108.5385,Boy,IN,44.94,12.6,4.83,15.75,2.1,5.88,86.1,22.4385,No,Fall,2015,4,2014,
